Date: 2020.10.14
Anatomy ID	Anatomy Name	Start Stage ID	End Stage ID	
ZFA:0005408	maxillary barbel	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0007074	maxillary barbel blood sinus	ZDB-STAGE-010723-51	ZDB-STAGE-010723-39
ZFA:0007079	maxillary barbel blood vessel	ZDB-STAGE-010723-51	ZDB-STAGE-010723-39
ZFA:0007078	maxillary barbel lymph vessel	ZDB-STAGE-010723-51	ZDB-STAGE-010723-39
ZFA:0007081	maxillary barbel proximal plexus	ZDB-STAGE-010723-51	ZDB-STAGE-010723-39
ZFA:0007080	maxillary barbel vasculature	ZDB-STAGE-010723-51	ZDB-STAGE-010723-39
ZFA:0005641	maxillo-mandibular ligament	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005642	maxillo-rostroid ligament	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009293	M cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005232	MCoD	ZDB-STAGE-010723-30	ZDB-STAGE-010723-39
ZFA:0005709	mdG1	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005710	mdG2	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005711	mdG3	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005712	mdG4	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005713	mdG5	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005714	mdG6	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009120	mechanoreceptor cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001205	Meckel's cartilage	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0007117	Meckel's cartilage-palatoquadrate cartilage joint	ZDB-STAGE-010723-9	ZDB-STAGE-050211-1
ZFA:0000388	medial caudal lobe	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000542	medial column	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005839	medial facial lymph vessel	ZDB-STAGE-010723-35	ZDB-STAGE-010723-39
ZFA:0001257	medial floor plate	ZDB-STAGE-010723-5	ZDB-STAGE-010723-52
ZFA:0005111	medial forebrain bundle	ZDB-STAGE-010723-32	ZDB-STAGE-010723-39
ZFA:0000237	medial forebrain bundle diencephalon	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000910	medial forebrain bundle telencephalon	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000389	medial funicular nucleus medulla oblongata	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000997	medial funicular nucleus trigeminal nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005341	medial longitudinal catecholaminergic tract	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000543	medial longitudinal fasciculus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000786	medial migration pathway mesenchyme	ZDB-STAGE-020626-1	ZDB-STAGE-010723-26
ZFA:0001696	medial motor nucleus of vagal nerve	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0000291	medial octavolateralis nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000238	medial olfactory tract	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000390	medial preglomerular nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005671	medial protoglomerulus	ZDB-STAGE-010723-9	ZDB-STAGE-050211-1
ZFA:0005726	medial protoglomerulus 1	ZDB-STAGE-010723-8	ZDB-STAGE-050211-1
ZFA:0005727	medial protoglomerulus 2	ZDB-STAGE-010723-8	ZDB-STAGE-050211-1
ZFA:0005728	medial protoglomerulus 3	ZDB-STAGE-010723-8	ZDB-STAGE-050211-1
ZFA:0005729	medial protoglomerulus 4	ZDB-STAGE-010723-8	ZDB-STAGE-050211-1
ZFA:0000301	medial rectus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000280	medial valvula cerebelli	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000391	medial zone of dorsal telencephalon	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005676	medial zone olfactory bulb	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0000039	median axial vein	ZDB-STAGE-010723-10	ZDB-STAGE-010723-39
ZFA:0005597	median fin	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001535	median fin cartilage	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000040	median fin fold	ZDB-STAGE-010723-34	ZDB-STAGE-010723-36
ZFA:0005055	median palatocerebral vein	ZDB-STAGE-010723-9	ZDB-STAGE-050211-1
ZFA:0000392	median tuberal portion	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001139	mediodorsal tooth row	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005682	mediodorsal zone of the olfactory bulb	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000545	medulla oblongata	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009022	megakaryocyte erythroid progenitor cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005211	MeL	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009249	melanoblast	ZDB-STAGE-020626-1	ZDB-STAGE-050211-1
ZFA:0009091	melanocyte	ZDB-STAGE-010723-10	ZDB-STAGE-010723-39
ZFA:0009205	melanocyte stimulating hormone secreting cell	ZDB-STAGE-010723-16	ZDB-STAGE-010723-39
ZFA:0001463	melanophore stripe	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005214	MeLc	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005215	MeLm	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005213	MeLr	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005212	MeM	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005216	MeM1	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001636	membrane bone	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009333	memory B cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009342	memory T cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005433	mental barbel	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009146	Merkel cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009283	mesangial cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001068	mesencephalic artery	ZDB-STAGE-010723-9	ZDB-STAGE-050211-1
ZFA:0000312	mesencephalic nucleus of trigeminal nerve	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005092	mesencephalic vein	ZDB-STAGE-010723-9	ZDB-STAGE-050211-1
ZFA:0009081	mesenchymal cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009394	mesenchymal lymphangioblast	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000393	mesenchyme	ZDB-STAGE-010723-12	ZDB-STAGE-010723-39
ZFA:0009166	mesenchyme condensation cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000998	mesenchyme derived from head mesoderm	ZDB-STAGE-010723-5	ZDB-STAGE-010723-26
ZFA:0000787	mesenchyme derived from head neural crest	ZDB-STAGE-010723-23	ZDB-STAGE-010723-34
ZFA:0000999	mesenchyme derived from trunk neural crest	ZDB-STAGE-010723-5	ZDB-STAGE-010723-26
ZFA:0000788	mesenchyme dorsal fin	ZDB-STAGE-010723-32	ZDB-STAGE-010723-8
ZFA:0000912	mesenchyme median fin fold	ZDB-STAGE-010723-32	ZDB-STAGE-010723-36
ZFA:0001000	mesenchyme pectoral fin	ZDB-STAGE-010723-32	ZDB-STAGE-010723-8
ZFA:0001449	mesenchyme pelvic fin	ZDB-STAGE-010723-51	ZDB-STAGE-010723-39
ZFA:0005129	mesentery	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000323	mesethmoid bone	ZDB-STAGE-010723-49	ZDB-STAGE-010723-39
ZFA:0005648	mesethmoid-lateral ethmoid joint	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005649	mesethmoid-vomer joint	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000239	mesocoracoid bone	ZDB-STAGE-010723-49	ZDB-STAGE-010723-39
ZFA:0001537	mesocoracoid cartilage	ZDB-STAGE-050211-1	ZDB-STAGE-010723-48
ZFA:0000041	mesoderm	ZDB-STAGE-010723-18	ZDB-STAGE-010723-26
ZFA:0009138	mesodermal cell	ZDB-STAGE-010723-18	ZDB-STAGE-050211-1
ZFA:0000789	mesoderm pectoral fin bud	ZDB-STAGE-010723-10	ZDB-STAGE-010723-32
ZFA:0001386	mesoderm pelvic fin bud	ZDB-STAGE-010723-48	ZDB-STAGE-050211-1
ZFA:0009388	meso-epithelial cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000546	mesonephric duct	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005592	mesonephric nephron	ZDB-STAGE-010723-47	ZDB-STAGE-010723-39
ZFA:0001674	mesonephric podocyte	ZDB-STAGE-010723-47	ZDB-STAGE-010723-39
ZFA:0009040	mesothelial cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000333	mesovarium	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000240	metapterygoid	ZDB-STAGE-010723-48	ZDB-STAGE-010723-39
ZFA:0005615	metapterygoid-symplectic fenestra	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005084	metencephalic artery	ZDB-STAGE-010723-13	ZDB-STAGE-050211-1
ZFA:0005251	microcirculatory vessel	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009077	microglial cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005239	micropylar cell	ZDB-STAGE-010723-52	ZDB-STAGE-010723-39
ZFA:0009359	microvillous olfactory receptor neuron	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005184	MiD2cl	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005185	MiD2cm	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005183	MiD2i	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005195	MiD3cl	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005196	MiD3cm	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005197	MiD3i	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000128	midbrain	ZDB-STAGE-020626-1	ZDB-STAGE-010723-39
ZFA:0000042	midbrain hindbrain boundary	ZDB-STAGE-010723-30	ZDB-STAGE-010723-39
ZFA:0007125	midbrain hindbrain boundary constriction	ZDB-STAGE-010723-30	ZDB-STAGE-010723-39
ZFA:0007045	midbrain hindbrain boundary neural keel	ZDB-STAGE-010723-12	ZDB-STAGE-020626-1
ZFA:0007044	midbrain hindbrain boundary neural plate	ZDB-STAGE-010723-29	ZDB-STAGE-010723-5
ZFA:0007046	midbrain hindbrain boundary neural rod	ZDB-STAGE-010723-5	ZDB-STAGE-010723-30
ZFA:0007047	midbrain hindbrain boundary neural tube	ZDB-STAGE-010723-30	ZDB-STAGE-010723-10
ZFA:0005210	midbrain interneuron	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0007025	midbrain neural keel	ZDB-STAGE-010723-12	ZDB-STAGE-010723-23
ZFA:0007019	midbrain neural plate	ZDB-STAGE-010723-29	ZDB-STAGE-010723-12
ZFA:0007032	midbrain neural rod	ZDB-STAGE-010723-5	ZDB-STAGE-020626-1
ZFA:0007039	midbrain neural tube	ZDB-STAGE-020626-1	ZDB-STAGE-010723-10
ZFA:0001665	midbrain nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005010	mid cerebral vein	ZDB-STAGE-010723-10	ZDB-STAGE-050211-1
ZFA:0005757	mid diencephalic organizer	ZDB-STAGE-010723-10	ZDB-STAGE-050211-1
ZFA:0000344	middle lateral line	ZDB-STAGE-010723-13	ZDB-STAGE-010723-39
ZFA:0001483	middle lateral line ganglion	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001482	middle lateral line nerve	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000939	middle lateral line neuromast	ZDB-STAGE-010723-35	ZDB-STAGE-010723-39
ZFA:0005121	middle lateral line placode	ZDB-STAGE-050211-1	ZDB-STAGE-010723-9
ZFA:0005118	middle lateral line primordium	ZDB-STAGE-010723-13	ZDB-STAGE-050211-1
ZFA:0005114	middle lateral line system	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005078	middle mesencephalic central artery	ZDB-STAGE-010723-9	ZDB-STAGE-050211-1
ZFA:0005924	middle migratory muscle precursor stream	ZDB-STAGE-010723-10	ZDB-STAGE-050211-1
ZFA:0001323	mid intestine	ZDB-STAGE-010723-32	ZDB-STAGE-010723-39
ZFA:0005127	mid intestine epithelium	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000241	midline column	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0007087	migratory cranial neural crest	ZDB-STAGE-020626-1	ZDB-STAGE-010723-10
ZFA:0007091	migratory cranial neural crest cell	ZDB-STAGE-020626-1	ZDB-STAGE-010723-10
ZFA:0005921	migratory muscle precursor	ZDB-STAGE-010723-16	ZDB-STAGE-050211-1
ZFA:0005922	migratory muscle precursor stream	ZDB-STAGE-010723-34	ZDB-STAGE-050211-1
ZFA:0007085	migratory neural crest	ZDB-STAGE-020626-1	ZDB-STAGE-050211-1
ZFA:0007086	migratory neural crest cell	ZDB-STAGE-020626-1	ZDB-STAGE-050211-1
ZFA:0001373	migratory slow muscle precursor cell	ZDB-STAGE-010723-23	ZDB-STAGE-050211-1
ZFA:0007093	migratory trunk neural crest	ZDB-STAGE-050211-1	ZDB-STAGE-010723-13
ZFA:0007095	migratory trunk neural crest cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-13
ZFA:0005187	MiM1	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005179	MiP motor neuron	ZDB-STAGE-010723-30	ZDB-STAGE-010723-39
ZFA:0005188	MiR1	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005189	MiR2	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005190	MiV1	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005191	MiV2	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000394	molecular layer corpus cerebelli	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000913	molecular layer valvula cerebelli	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009017	monoblast	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009265	monocyte	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009357	mononuclear cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009330	mononuclear odontoclast	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009329	mononuclear osteoclast	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009064	mononuclear phagocyte	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001710	mossy fiber	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009136	motile cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009052	motor neuron	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000387	motor nucleus of vagal nerve	ZDB-STAGE-010723-32	ZDB-STAGE-010723-39
ZFA:0000547	mouth	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009159	mucus secreting cell	ZDB-STAGE-020626-1	ZDB-STAGE-010723-39
ZFA:0009280	Muller cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005242	multi-ciliated epithelial cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009020	multi fate stem cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001494	multilaminar epithelium	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009056	multipolar neuron	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001488	multi-tissue structure	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005145	muscle	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009114	muscle cell	ZDB-STAGE-010723-23	ZDB-STAGE-010723-39
ZFA:0001086	muscle pioneer	ZDB-STAGE-010723-5	ZDB-STAGE-010723-26
ZFA:0000043	muscle pioneer somite 1	ZDB-STAGE-010723-5	ZDB-STAGE-010723-26
ZFA:0000790	muscle pioneer somite 10	ZDB-STAGE-020626-1	ZDB-STAGE-010723-26
ZFA:0000915	muscle pioneer somite 11	ZDB-STAGE-010723-30	ZDB-STAGE-010723-26
ZFA:0001003	muscle pioneer somite 12	ZDB-STAGE-010723-30	ZDB-STAGE-010723-26
ZFA:0000791	muscle pioneer somite 13	ZDB-STAGE-010723-30	ZDB-STAGE-010723-26
ZFA:0000916	muscle pioneer somite 14	ZDB-STAGE-010723-30	ZDB-STAGE-010723-26
ZFA:0001004	muscle pioneer somite 15	ZDB-STAGE-010723-16	ZDB-STAGE-010723-26
ZFA:0000792	muscle pioneer somite 16	ZDB-STAGE-010723-16	ZDB-STAGE-010723-26
ZFA:0000917	muscle pioneer somite 17	ZDB-STAGE-010723-16	ZDB-STAGE-010723-26
ZFA:0001005	muscle pioneer somite 18	ZDB-STAGE-010723-16	ZDB-STAGE-010723-26
ZFA:0000793	muscle pioneer somite 19	ZDB-STAGE-010723-16	ZDB-STAGE-010723-26
ZFA:0000395	muscle pioneer somite 2	ZDB-STAGE-010723-5	ZDB-STAGE-010723-26
ZFA:0000918	muscle pioneer somite 20	ZDB-STAGE-010723-16	ZDB-STAGE-010723-26
ZFA:0001006	muscle pioneer somite 21	ZDB-STAGE-010723-34	ZDB-STAGE-010723-26
ZFA:0000794	muscle pioneer somite 22	ZDB-STAGE-010723-34	ZDB-STAGE-010723-26
ZFA:0000919	muscle pioneer somite 23	ZDB-STAGE-010723-34	ZDB-STAGE-010723-26
ZFA:0001007	muscle pioneer somite 24	ZDB-STAGE-010723-34	ZDB-STAGE-010723-26
ZFA:0000796	muscle pioneer somite 25	ZDB-STAGE-010723-34	ZDB-STAGE-010723-26
ZFA:0000920	muscle pioneer somite 26	ZDB-STAGE-010723-34	ZDB-STAGE-010723-26
ZFA:0001008	muscle pioneer somite 27	ZDB-STAGE-010723-10	ZDB-STAGE-010723-26
ZFA:0000797	muscle pioneer somite 28	ZDB-STAGE-010723-10	ZDB-STAGE-010723-26
ZFA:0000921	muscle pioneer somite 29	ZDB-STAGE-010723-10	ZDB-STAGE-010723-26
ZFA:0001009	muscle pioneer somite 3	ZDB-STAGE-010723-5	ZDB-STAGE-010723-26
ZFA:0000798	muscle pioneer somite 30	ZDB-STAGE-010723-10	ZDB-STAGE-010723-26
ZFA:0000922	muscle pioneer somite 4	ZDB-STAGE-010723-5	ZDB-STAGE-010723-26
ZFA:0001010	muscle pioneer somite 5	ZDB-STAGE-010723-5	ZDB-STAGE-010723-26
ZFA:0000799	muscle pioneer somite 6	ZDB-STAGE-020626-1	ZDB-STAGE-010723-26
ZFA:0000923	muscle pioneer somite 7	ZDB-STAGE-020626-1	ZDB-STAGE-010723-26
ZFA:0001011	muscle pioneer somite 8	ZDB-STAGE-020626-1	ZDB-STAGE-010723-26
ZFA:0000800	muscle pioneer somite 9	ZDB-STAGE-020626-1	ZDB-STAGE-010723-26
ZFA:0009291	muscle precursor cell	ZDB-STAGE-010723-18	ZDB-STAGE-050211-1
ZFA:0009179	muscle stem cell	ZDB-STAGE-010723-23	ZDB-STAGE-050211-1
ZFA:0000548	musculature system	ZDB-STAGE-010723-23	ZDB-STAGE-010723-39
ZFA:0009163	myelin accumulating cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009135	myelinating Schwann cell	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0009353	myeloblast	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009324	myeloid cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009326	myeloid leukocyte	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009356	myeloid lineage restricted progenitor cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009025	myoblast	ZDB-STAGE-010723-23	ZDB-STAGE-050211-1
ZFA:0005490	myocardial precursor	ZDB-STAGE-010723-5	ZDB-STAGE-010723-16
ZFA:0001319	myocardium	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009113	myoepithelial cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001089	myoseptum	ZDB-STAGE-010723-23	ZDB-STAGE-010723-39
ZFA:0001056	myotome	ZDB-STAGE-010723-23	ZDB-STAGE-010723-39
ZFA:0000924	myotome somite 1	ZDB-STAGE-010723-23	ZDB-STAGE-010723-26
ZFA:0001013	myotome somite 10	ZDB-STAGE-020626-1	ZDB-STAGE-010723-26
ZFA:0000801	myotome somite 11	ZDB-STAGE-010723-30	ZDB-STAGE-010723-26
ZFA:0000926	myotome somite 12	ZDB-STAGE-010723-30	ZDB-STAGE-010723-26
ZFA:0001014	myotome somite 13	ZDB-STAGE-010723-30	ZDB-STAGE-010723-26
ZFA:0000044	myotome somite 14	ZDB-STAGE-010723-30	ZDB-STAGE-010723-26
ZFA:0000802	myotome somite 15	ZDB-STAGE-010723-16	ZDB-STAGE-010723-26
ZFA:0000927	myotome somite 16	ZDB-STAGE-010723-16	ZDB-STAGE-010723-26
ZFA:0001015	myotome somite 17	ZDB-STAGE-010723-16	ZDB-STAGE-010723-26
ZFA:0000803	myotome somite 18	ZDB-STAGE-010723-16	ZDB-STAGE-010723-26
ZFA:0000928	myotome somite 19	ZDB-STAGE-010723-16	ZDB-STAGE-010723-26
ZFA:0001016	myotome somite 2	ZDB-STAGE-010723-5	ZDB-STAGE-010723-26
ZFA:0000804	myotome somite 20	ZDB-STAGE-010723-16	ZDB-STAGE-010723-26
ZFA:0000929	myotome somite 21	ZDB-STAGE-010723-34	ZDB-STAGE-010723-26
ZFA:0001017	myotome somite 22	ZDB-STAGE-010723-34	ZDB-STAGE-010723-26
ZFA:0000805	myotome somite 23	ZDB-STAGE-010723-34	ZDB-STAGE-010723-26
ZFA:0000930	myotome somite 24	ZDB-STAGE-010723-34	ZDB-STAGE-010723-26
ZFA:0001018	myotome somite 25	ZDB-STAGE-010723-34	ZDB-STAGE-010723-26
ZFA:0000807	myotome somite 26	ZDB-STAGE-010723-34	ZDB-STAGE-010723-26
ZFA:0000931	myotome somite 27	ZDB-STAGE-010723-10	ZDB-STAGE-010723-26
ZFA:0001019	myotome somite 28	ZDB-STAGE-010723-10	ZDB-STAGE-010723-26
ZFA:0000808	myotome somite 29	ZDB-STAGE-010723-10	ZDB-STAGE-010723-26
ZFA:0000932	myotome somite 3	ZDB-STAGE-010723-5	ZDB-STAGE-010723-26
ZFA:0001020	myotome somite 30	ZDB-STAGE-010723-10	ZDB-STAGE-010723-26
ZFA:0000809	myotome somite 4	ZDB-STAGE-010723-5	ZDB-STAGE-010723-26
ZFA:0000933	myotome somite 5	ZDB-STAGE-010723-5	ZDB-STAGE-010723-26
ZFA:0001021	myotome somite 6	ZDB-STAGE-020626-1	ZDB-STAGE-010723-26
ZFA:0000810	myotome somite 7	ZDB-STAGE-020626-1	ZDB-STAGE-010723-26
ZFA:0000934	myotome somite 8	ZDB-STAGE-020626-1	ZDB-STAGE-010723-26
ZFA:0001022	myotome somite 9	ZDB-STAGE-020626-1	ZDB-STAGE-010723-26
ZFA:0009334	naive B cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005326	NaK ionocyte	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000550	naris	ZDB-STAGE-010723-32	ZDB-STAGE-010723-39
ZFA:0005085	nasal artery	ZDB-STAGE-010723-35	ZDB-STAGE-010723-39
ZFA:0000365	nasal bone	ZDB-STAGE-010723-49	ZDB-STAGE-010723-39
ZFA:0005507	nasal capsule	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005053	nasal ciliary artery	ZDB-STAGE-010723-13	ZDB-STAGE-050211-1
ZFA:0005093	nasal vein	ZDB-STAGE-010723-35	ZDB-STAGE-010723-39
ZFA:0009278	natural killer cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005579	NCC ionocyte	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009187	nephrogenic mesenchyme stem cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005282	nephron	ZDB-STAGE-010723-47	ZDB-STAGE-010723-39
ZFA:0005587	nephron progenitor	ZDB-STAGE-010723-36	ZDB-STAGE-010723-39
ZFA:0007009	nerve	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000396	nervous system	ZDB-STAGE-010723-12	ZDB-STAGE-010723-39
ZFA:0001066	neural arch	ZDB-STAGE-010723-47	ZDB-STAGE-010723-39
ZFA:0001394	neural arch 3	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001395	neural arch 4	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001363	neural complex	ZDB-STAGE-010723-47	ZDB-STAGE-010723-39
ZFA:0000045	neural crest	ZDB-STAGE-010723-23	ZDB-STAGE-010723-13
ZFA:0009165	neural crest cell	ZDB-STAGE-010723-23	ZDB-STAGE-010723-13
ZFA:0000811	neural crest diencephalon	ZDB-STAGE-020626-1	ZDB-STAGE-010723-34
ZFA:0007063	neural crest hindbrain	ZDB-STAGE-050211-1	ZDB-STAGE-010723-34
ZFA:0000935	neural crest midbrain	ZDB-STAGE-020626-1	ZDB-STAGE-010723-16
ZFA:0000812	neural crest telencephalon	ZDB-STAGE-020626-1	ZDB-STAGE-010723-34
ZFA:0000131	neural keel	ZDB-STAGE-010723-12	ZDB-STAGE-020626-1
ZFA:0000132	neural plate	ZDB-STAGE-010723-18	ZDB-STAGE-010723-5
ZFA:0007082	neural plate border	ZDB-STAGE-010723-18	ZDB-STAGE-050211-1
ZFA:0000681	neural postzygapophysis	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001325	neural prezygapophysis	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000133	neural rod	ZDB-STAGE-010723-5	ZDB-STAGE-010723-30
ZFA:0001336	neural spine	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001600	neural spine 4	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001135	neural tube	ZDB-STAGE-020626-1	ZDB-STAGE-010723-10
